YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,CANCELLATION_REASON
2023,5,10,I5,CCU,BLR,2256,15.74,15.26,0,
2023,9,24,UK,HYD,CCU,1119,10.19,7.44,0,
2023,8,11,6E,LKO,DEL,1912,16.46,13.0,0,
2023,12,27,6E,HYD,BOM,1354,11.96,10.87,0,
2023,7,22,6E,CCU,BLR,2130,9.72,13.06,0,
2023,5,25,UK,DEL,BLR,506,,,1,C
2023,3,9,6E,BLR,HYD,2025,4.53,3.48,0,
2023,9,28,6E,DEL,LKO,1827,7.51,9.06,0,
2023,3,15,6E,DEL,AMD,655,9.07,7.94,0,
2023,3,8,AI,BOM,HYD,1310,30.25,27.12,0,
2023,8,20,6E,DEL,BOM,912,20.71,14.36,0,
2023,3,5,UK,BOM,GOI,2322,9.61,9.99,0,
2023,5,27,SG,LKO,DEL,1757,7.2,8.2,0,
2023,6,6,6E,BLR,MAA,2154,11.95,13.22,0,
2023,1,6,G8,BLR,DEL,1939,42.99,38.57,0,
2023,3,3,6E,CCU,BLR,614,7.32,8.97,0,
2023,9,23,AI,DEL,CCU,523,18.79,13.83,0,
2023,1,7,6E,BOM,PNQ,2100,23.14,23.75,0,
2023,4,8,AI,PNQ,BOM,740,7.31,7.06,0,
2023,1,15,UK,BHU,CCU,1229,11.03,14.01,0,
2023,6,1,SG,JAI,BLR,1112,11.18,9.62,0,
2023,11,1,6E,PNQ,CCU,1918,0.04,0.05,0,
2023,2,14,6E,SXR,DEL,2115,6.5,6.22,0,
2023,9,22,AI,BLR,PNQ,710,20.0,14.26,0,
2023,9,16,6E,PNQ,BLR,618,7.18,8.16,0,
2023,6,1,SG,TRV,DEL,1424,14.81,13.23,0,
2023,7,12,6E,DEL,MAA,1229,29.94,32.37,0,
2023,4,15,6E,DEL,BHU,1814,12.53,12.52,0,
2023,7,20,SG,MAA,LKO,2358,,,1,B
2023,7,15,6E,BLR,MAA,1125,8.18,8.67,0,
2023,9,23,6E,BOM,JAI,649,21.38,30.57,0,
2023,7,24,6E,LKO,CCU,1220,6.77,9.56,0,
2023,9,17,6E,BLR,PNQ,522,10.8,13.84,0,
2023,5,13,6E,AMD,HYD,1532,10.97,11.8,0,
2023,11,1,AI,HYD,GOI,2226,7.46,8.03,0,
2023,7,10,6E,SXR,LKO,515,4.69,3.58,0,
2023,4,25,SG,PNQ,SXR,812,5.85,5.12,0,
2023,12,17,6E,DEL,BOM,1026,44.47,37.82,0,
2023,2,28,AI,JAI,MAA,2053,11.37,9.7,0,
2023,5,7,UK,BOM,HYD,1924,8.36,5.87,0,
2023,12,16,6E,GOI,JAI,1922,9.86,12.59,0,
2023,6,14,SG,HYD,DEL,2223,18.31,15.79,0,
2023,5,8,SG,IXC,CCU,1258,5.84,8.7,0,
2023,1,5,6E,SXR,MAA,2230,14.53,10.8,0,
2023,11,17,AI,BOM,IXC,508,25.52,29.93,0,
2023,1,18,6E,PNQ,CCU,1221,7.44,9.92,0,
2023,1,6,AI,BOM,BLR,1459,14.74,20.34,0,
2023,11,5,SG,BOM,MAA,1852,20.86,29.29,0,
2023,5,17,6E,AMD,PNQ,1420,4.51,3.76,0,
2023,11,3,AI,LKO,CCU,2030,8.58,8.08,0,
2023,11,1,SG,BOM,DEL,931,,,1,C
2023,2,26,6E,CCU,GOI,1258,8.21,6.72,0,
2023,5,22,6E,DEL,BOM,1432,4.74,7.1,0,
2023,1,12,6E,DEL,BOM,2231,12.77,14.27,0,
2023,11,21,6E,BOM,DEL,1356,7.17,6.08,0,
2023,4,9,SG,BLR,HYD,1311,83.0,91.28,0,
2023,10,27,G8,MAA,DEL,1101,16.0,22.03,0,
2023,12,6,6E,BOM,DEL,2340,20.33,15.06,0,
2023,2,22,6E,BOM,DEL,1551,16.3,12.2,0,
2023,10,23,AI,DEL,HYD,925,14.83,10.56,0,
2023,11,12,AI,BOM,PNQ,1312,21.28,22.3,0,
2023,12,6,6E,GOI,BOM,1339,7.59,10.32,0,
2023,2,13,6E,MAA,SXR,1001,2.08,2.89,0,
2023,9,17,AI,DEL,BOM,2250,10.0,11.89,0,
2023,7,5,AI,AMD,BOM,1141,9.2,11.97,0,
2023,12,1,AI,BOM,BHU,1356,18.47,17.13,0,
2023,5,25,6E,BHU,BOM,2003,1.97,2.02,0,
2023,4,15,6E,LKO,DEL,755,12.15,13.14,0,
2023,4,27,6E,AMD,TRV,1100,7.69,5.79,0,
2023,11,23,6E,GOI,BLR,1352,-0.36,-0.47,0,
2023,8,16,6E,BLR,BHU,1723,20.54,19.74,0,
2023,12,27,AI,CCU,DEL,1319,36.09,53.64,0,
2023,5,16,6E,BLR,TRV,2355,65.51,96.49,0,
2023,9,13,AI,BOM,MAA,2351,11.52,16.68,0,
2023,5,22,G8,AMD,MAA,1940,7.4,5.83,0,
2023,7,8,6E,GOI,BOM,959,7.18,7.33,0,
2023,8,19,6E,HYD,BLR,959,4.84,5.53,0,
2023,11,19,6E,HYD,LKO,1910,15.14,17.15,0,
2023,4,7,6E,CCU,BLR,1501,18.63,20.79,0,
2023,4,20,6E,CCU,MAA,1136,0.69,1.0,0,
2023,5,8,6E,CCU,LKO,2314,14.54,13.95,0,
2023,5,23,6E,BLR,HYD,2354,11.5,11.83,0,
2023,1,19,6E,BOM,IXC,613,16.46,12.28,0,
2023,8,11,6E,DEL,BOM,1520,15.42,11.25,0,
2023,5,20,6E,HYD,BOM,2305,12.49,15.46,0,
2023,6,1,6E,HYD,PNQ,635,7.56,9.15,0,
2023,8,17,6E,CCU,BOM,2017,32.72,26.34,0,
2023,3,23,6E,BHU,CCU,1642,24.66,24.45,0,
2023,7,17,6E,GOI,PNQ,1008,10.04,12.57,0,
2023,2,17,6E,GOI,BLR,1705,1.98,2.34,0,
2023,2,24,AI,DEL,GOI,1127,9.48,7.7,0,
2023,12,3,I5,AMD,BHU,1102,10.38,13.82,0,
2023,7,19,AI,BHU,MAA,1100,18.0,25.44,0,
2023,12,6,AI,DEL,HYD,2051,22.47,19.94,0,
2023,12,27,6E,BLR,LKO,1053,14.75,17.63,0,
2023,5,12,6E,BLR,DEL,1930,4.99,4.0,0,
2023,9,7,6E,DEL,BOM,1607,21.2,24.58,0,
2023,8,3,UK,CCU,BLR,1517,7.33,5.68,0,
2023,8,11,AI,CCU,HYD,1728,17.12,13.88,0,
2023,1,22,SG,BOM,HYD,2109,23.92,18.33,0,
2023,1,28,I5,BOM,PNQ,1701,62.46,50.68,0,
2023,5,7,6E,AMD,MAA,2349,1.84,2.65,0,
2023,5,20,AI,HYD,SXR,1221,10.97,7.63,0,
2023,12,28,6E,LKO,BOM,1010,28.79,23.36,0,
2023,10,19,6E,CCU,BLR,602,2.14,2.67,0,
2023,5,7,SG,HYD,BOM,1731,20.7,20.04,0,
2023,11,4,6E,CCU,AMD,1117,-0.01,-0.01,0,
2023,8,27,6E,CCU,BOM,1259,10.61,7.79,0,
2023,5,13,6E,CCU,DEL,808,0.14,0.17,0,
2023,5,19,UK,DEL,HYD,1812,6.59,6.72,0,
2023,11,9,AI,BOM,BLR,2237,18.95,27.03,0,
2023,8,15,SG,CCU,AMD,836,11.53,13.08,0,
2023,1,25,6E,BOM,DEL,2028,15.67,16.54,0,
2023,4,28,UK,BLR,GOI,1220,2.44,2.26,0,
2023,6,16,6E,LKO,BLR,1310,6.61,5.44,0,
2023,1,12,AI,BOM,HYD,1258,35.7,34.88,0,
2023,3,13,6E,DEL,GOI,1743,19.92,16.99,0,
2023,5,8,G8,LKO,BLR,1554,69.96,75.54,0,
2023,12,4,6E,MAA,CCU,556,15.28,17.0,0,
2023,7,9,AI,MAA,BLR,1552,11.49,13.71,0,
2023,1,11,6E,DEL,IXC,534,13.13,19.13,0,
2023,10,19,6E,HYD,PNQ,1912,4.52,3.77,0,
2023,8,9,SG,BLR,PNQ,1201,24.73,33.81,0,
2023,3,18,6E,IXC,HYD,2230,7.23,5.41,0,
2023,12,23,6E,HYD,BOM,1900,57.03,74.45,0,
2023,12,8,6E,TRV,DEL,733,21.05,23.34,0,
2023,10,21,SG,BHU,DEL,648,3.55,4.79,0,
2023,10,2,6E,GOI,DEL,623,7.6,10.02,0,
2023,11,27,6E,DEL,BOM,2322,10.72,11.35,0,
2023,11,22,SG,BOM,PNQ,1954,9.91,13.48,0,
2023,6,17,6E,HYD,CCU,1520,9.45,8.22,0,
2023,3,5,6E,IXC,HYD,1742,8.29,7.73,0,
2023,1,7,UK,BOM,MAA,1236,17.69,15.43,0,
2023,12,21,UK,BHU,DEL,852,6.31,5.78,0,
2023,7,6,6E,GOI,MAA,1358,10.49,12.24,0,
2023,1,8,6E,HYD,IXC,1156,23.55,26.56,0,
2023,7,23,6E,BOM,MAA,2015,31.37,33.99,0,
2023,11,1,6E,GOI,AMD,1451,9.56,9.36,0,
2023,5,9,6E,TRV,GOI,1525,2.85,2.07,0,
2023,1,10,6E,DEL,MAA,1556,21.81,15.95,0,
2023,2,17,SG,HYD,BLR,2227,7.54,10.77,0,
2023,9,5,AI,BLR,DEL,740,8.58,11.81,0,
2023,1,23,G8,CCU,HYD,1755,13.88,19.2,0,
2023,7,9,6E,GOI,PNQ,1749,7.2,9.37,0,
2023,1,4,AI,PNQ,HYD,1538,15.64,11.27,0,
2023,9,10,6E,HYD,BOM,923,6.33,7.91,0,
2023,2,3,G8,HYD,BLR,530,34.43,28.09,0,
2023,5,16,6E,DEL,HYD,608,10.61,7.39,0,
2023,9,11,6E,DEL,GOI,1113,3.44,4.81,0,
2023,2,9,SG,JAI,GOI,1010,26.18,36.0,0,
2023,8,11,6E,HYD,CCU,808,6.94,6.16,0,
2023,1,28,6E,DEL,BOM,1349,25.6,17.35,0,
2023,8,21,6E,DEL,BOM,1122,12.71,11.0,0,
2023,7,28,6E,DEL,BLR,1102,12.48,13.41,0,
2023,5,24,SG,HYD,BLR,2238,6.22,5.52,0,
2023,2,18,SG,BOM,DEL,1508,29.14,24.03,0,
2023,3,15,6E,BOM,DEL,2005,15.65,16.01,0,
2023,1,6,SG,GOI,BLR,1730,28.54,42.31,0,
2023,1,16,SG,DEL,BLR,2040,25.07,33.24,0,
2023,10,10,6E,BOM,DEL,1413,7.04,10.49,0,
2023,1,10,UK,JAI,BOM,1706,8.77,8.15,0,
2023,9,26,6E,BOM,BLR,1507,8.16,7.39,0,
2023,9,2,6E,DEL,BLR,1552,14.89,11.08,0,
2023,11,20,UK,CCU,DEL,1701,0.48,0.59,0,
2023,11,21,6E,GOI,DEL,2242,4.81,4.21,0,
2023,5,4,6E,SXR,BLR,1411,4.84,6.49,0,
2023,10,25,6E,PNQ,BLR,1652,3.45,4.33,0,
2023,11,2,6E,BLR,HYD,1357,12.12,13.45,0,
2023,1,5,6E,BOM,DEL,1628,34.46,51.19,0,
2023,5,22,SG,BLR,MAA,921,23.43,25.34,0,
2023,6,26,SG,HYD,GOI,2224,12.22,17.65,0,
2023,12,21,6E,CCU,HYD,938,24.42,26.63,0,
2023,3,26,6E,JAI,BLR,1054,6.95,5.11,0,
2023,11,24,SG,CCU,DEL,656,7.77,9.99,0,
2023,8,21,SG,SXR,DEL,2322,13.33,9.06,0,
2023,9,17,6E,DEL,LKO,2306,8.13,7.01,0,
2023,4,17,6E,AMD,DEL,1251,12.26,10.5,0,
2023,1,24,AI,JAI,LKO,2047,31.85,26.2,0,
2023,10,24,AI,DEL,BOM,1552,13.02,14.08,0,
2023,4,24,6E,TRV,DEL,716,2.93,3.39,0,
2023,9,3,SG,BOM,PNQ,1646,17.78,14.9,0,
2023,1,21,6E,BLR,BOM,1337,8.9,12.68,0,
2023,5,25,6E,DEL,PNQ,2301,64.35,70.53,0,
2023,5,8,G8,DEL,MAA,1357,13.59,10.43,0,
2023,4,8,6E,GOI,LKO,1953,7.42,7.52,0,
2023,12,16,SG,BOM,CCU,1902,22.79,15.39,0,
2023,5,23,G8,BOM,JAI,1356,19.57,26.87,0,
2023,12,10,6E,DEL,BLR,1116,51.54,74.61,0,
2023,9,27,UK,DEL,BOM,757,2.27,2.71,0,
2023,9,7,SG,SXR,JAI,1023,8.42,6.8,0,
2023,12,1,SG,DEL,BOM,2010,16.95,17.7,0,
2023,10,2,SG,PNQ,AMD,2333,18.49,20.71,0,
2023,5,20,6E,JAI,SXR,1512,2.17,2.82,0,
2023,7,17,6E,DEL,CCU,2003,11.99,13.07,0,
2023,2,13,6E,BOM,BLR,1758,7.24,6.61,0,
2023,3,11,AI,CCU,SXR,505,1.32,1.76,0,
2023,12,24,AI,BOM,BLR,921,34.99,34.16,0,
2023,2,2,G8,BOM,PNQ,1856,11.86,10.95,0,
2023,11,10,6E,DEL,MAA,1349,8.55,6.91,0,
2023,7,12,6E,HYD,BOM,1920,24.91,20.34,0,
2023,4,24,6E,BOM,SXR,639,35.26,30.39,0,
2023,1,5,G8,IXC,PNQ,2357,17.01,17.03,0,
2023,8,12,6E,LKO,IXC,2304,10.89,13.02,0,
2023,7,19,6E,BLR,DEL,1418,21.12,14.08,0,
2023,9,21,6E,HYD,IXC,1018,7.1,5.33,0,
2023,8,20,SG,DEL,BOM,1336,29.92,27.07,0,
2023,1,12,AI,CCU,BOM,2309,13.86,10.34,0,
2023,4,11,6E,BLR,PNQ,1248,2.79,2.02,0,
2023,2,22,6E,BLR,LKO,1101,10.02,14.55,0,
2023,1,4,SG,HYD,AMD,2023,14.31,16.65,0,
2023,8,10,QP,LKO,DEL,2024,17.93,14.09,0,
2023,2,7,6E,DEL,MAA,746,27.32,27.91,0,
2023,5,10,6E,DEL,CCU,821,27.25,20.84,0,
2023,8,27,6E,BOM,DEL,1809,17.47,16.69,0,
2023,8,27,G8,AMD,MAA,919,12.52,18.17,0,
2023,12,22,6E,MAA,CCU,1645,21.45,14.66,0,
2023,10,26,AI,IXC,DEL,857,4.31,3.27,0,
2023,3,19,6E,AMD,DEL,2117,27.44,28.11,0,
2023,11,3,6E,MAA,DEL,1020,3.83,2.91,0,
2023,5,12,6E,DEL,BOM,1609,32.16,38.55,0,
2023,9,24,6E,BHU,AMD,712,7.99,8.03,0,
2023,10,4,SG,LKO,DEL,1353,7.23,5.2,0,
2023,5,28,SG,LKO,BLR,633,10.07,13.73,0,
2023,1,23,AI,DEL,BOM,918,12.52,15.1,0,
2023,3,23,AI,PNQ,BOM,2140,6.2,6.48,0,
2023,2,11,6E,IXC,DEL,1541,5.32,6.34,0,
2023,9,16,6E,JAI,AMD,2256,2.78,3.67,0,
2023,11,9,SG,BOM,CCU,1755,16.81,19.93,0,
2023,8,8,AI,DEL,BLR,1801,23.4,27.37,0,
2023,7,17,6E,CCU,AMD,808,32.09,27.25,0,
2023,6,18,G8,MAA,LKO,1555,8.87,13.19,0,
2023,12,25,6E,HYD,DEL,1001,13.9,20.82,0,
2023,8,28,6E,HYD,DEL,741,5.74,4.66,0,
2023,5,8,6E,CCU,HYD,1716,4.19,3.62,0,
2023,1,28,SG,BOM,HYD,525,23.48,24.59,0,
2023,9,19,SG,CCU,BLR,734,5.3,5.32,0,
2023,1,2,UK,LKO,BOM,1458,8.77,6.04,0,
2023,10,16,6E,PNQ,BOM,838,9.91,9.94,0,
2023,5,2,SG,CCU,BOM,1651,12.92,15.43,0,
2023,7,10,UK,AMD,BLR,1528,5.24,4.24,0,
2023,5,19,6E,JAI,PNQ,554,2.78,2.53,0,
2023,1,19,6E,DEL,PNQ,547,18.11,19.13,0,
2023,2,6,6E,CCU,TRV,1132,23.46,24.02,0,
2023,8,22,6E,HYD,JAI,1106,21.48,27.33,0,
2023,3,14,6E,BOM,DEL,2131,6.94,10.17,0,
2023,10,19,AI,CCU,HYD,902,2.0,2.21,0,
2023,3,4,6E,BLR,LKO,1559,6.77,8.98,0,
2023,12,20,6E,BLR,JAI,2146,17.83,21.52,0,
2023,2,3,G8,BOM,BLR,842,10.44,15.31,0,
2023,7,22,AI,AMD,MAA,832,21.18,15.55,0,
2023,4,27,6E,HYD,BOM,1020,25.1,23.67,0,
2023,5,22,6E,BOM,DEL,903,12.26,11.96,0,
2023,5,16,SG,TRV,BOM,1440,7.11,9.17,0,
2023,11,27,6E,DEL,BOM,2135,12.82,18.72,0,
2023,6,15,6E,HYD,AMD,842,15.21,20.12,0,
2023,10,14,6E,BOM,CCU,551,5.32,3.61,0,
2023,3,17,6E,BOM,CCU,2316,39.34,26.59,0,
2023,4,10,6E,BLR,BHU,2005,19.15,13.66,0,
2023,5,1,6E,GOI,SXR,2352,24.44,20.89,0,
2023,5,12,6E,BOM,BHU,2049,6.71,6.13,0,
2023,2,8,AI,GOI,LKO,634,18.32,14.62,0,
2023,2,10,6E,DEL,BOM,745,4.18,5.44,0,
2023,10,4,SG,JAI,PNQ,818,6.53,6.31,0,
2023,2,25,AI,HYD,BLR,1542,7.27,7.7,0,
2023,4,15,UK,BLR,LKO,2014,3.09,4.08,0,
2023,5,18,6E,HYD,AMD,1756,2.84,3.66,0,
2023,7,15,SG,DEL,BLR,948,23.78,25.65,0,
2023,6,18,6E,PNQ,BLR,1906,14.31,10.14,0,
2023,3,8,6E,AMD,BLR,1102,2.81,3.36,0,
2023,10,10,6E,DEL,JAI,1923,4.87,6.36,0,
2023,1,12,SG,IXC,BLR,1927,27.19,18.43,0,
2023,9,22,AI,GOI,AMD,2242,4.99,6.38,0,
2023,2,25,QP,BLR,BHU,519,0.78,0.94,0,
2023,3,22,6E,BOM,DEL,1341,8.06,6.96,0,
2023,5,7,6E,SXR,MAA,1027,2.49,1.88,0,
2023,11,7,6E,HYD,DEL,2117,2.17,2.48,0,
2023,9,7,6E,BLR,BOM,1506,5.26,7.44,0,
2023,7,8,6E,SXR,BOM,1346,4.78,5.92,0,
2023,10,12,G8,IXC,BOM,1338,5.64,5.8,0,
2023,2,2,6E,PNQ,IXC,2032,4.65,3.74,0,
2023,4,21,6E,DEL,BLR,637,9.45,9.65,0,
2023,7,5,G8,HYD,GOI,2229,14.49,15.93,0,
2023,5,5,SG,TRV,BLR,2343,8.12,7.57,0,
2023,10,1,6E,BOM,LKO,852,11.25,16.09,0,
2023,12,16,6E,BLR,CCU,2251,13.94,10.72,0,
2023,2,8,6E,BLR,DEL,819,7.06,10.21,0,
2023,12,7,G8,BLR,DEL,1212,21.67,14.5,0,
2023,7,6,AI,BLR,TRV,1632,30.04,23.63,0,
2023,8,11,6E,BLR,BOM,851,12.77,15.76,0,
2023,2,11,6E,BLR,CCU,916,7.83,10.25,0,
2023,1,20,AI,BOM,JAI,1935,46.28,40.53,0,
2023,10,21,6E,BLR,DEL,500,12.49,14.61,0,
2023,3,26,SG,CCU,SXR,1837,11.0,10.83,0,
2023,12,12,6E,DEL,BLR,1259,14.14,10.07,0,
2023,3,21,SG,PNQ,BLR,2311,27.85,18.98,0,
2023,3,19,6E,DEL,BOM,1701,3.87,4.2,0,
2023,6,3,I5,BLR,HYD,1019,10.0,13.62,0,
2023,5,3,SG,GOI,DEL,1128,16.83,24.05,0,
2023,9,3,6E,PNQ,AMD,2250,16.57,12.84,0,
2023,6,7,G8,DEL,PNQ,541,27.93,19.55,0,
2023,2,22,G8,CCU,LKO,1242,12.04,17.45,0,
2023,3,12,SG,BLR,CCU,1243,12.23,15.71,0,
2023,6,7,6E,BLR,AMD,1736,32.21,23.12,0,
2023,4,23,AI,PNQ,BOM,551,9.26,6.54,0,
2023,4,26,SG,PNQ,BLR,2025,22.0,17.48,0,
2023,9,19,I5,DEL,CCU,702,9.96,6.83,0,
2023,4,28,6E,DEL,CCU,1218,16.12,14.05,0,
2023,2,1,AI,PNQ,HYD,1505,3.4,3.66,0,
2023,9,8,6E,BLR,PNQ,1433,9.53,13.45,0,
2023,7,12,SG,AMD,CCU,1451,21.96,16.49,0,
2023,11,13,6E,BHU,DEL,541,0.75,0.87,0,
2023,7,20,6E,BOM,DEL,1135,,,1,B
2023,3,13,6E,MAA,BLR,653,1.53,1.29,0,
2023,4,15,6E,SXR,DEL,1611,1.5,1.62,0,
2023,8,5,SG,TRV,DEL,1733,17.85,22.41,0,
2023,11,3,6E,SXR,DEL,1800,6.05,4.13,0,
2023,10,20,6E,BOM,DEL,527,5.12,6.83,0,
2023,8,16,6E,CCU,AMD,1043,8.29,11.2,0,
2023,7,5,6E,DEL,MAA,714,8.15,9.56,0,
2023,2,22,I5,MAA,BOM,1254,21.91,30.93,0,
2023,3,12,AI,BLR,DEL,1153,4.35,5.36,0,
2023,10,3,SG,HYD,DEL,1045,4.73,6.57,0,
2023,12,23,SG,DEL,SXR,1746,54.72,42.29,0,
2023,10,2,UK,BOM,DEL,1824,17.19,18.09,0,
2023,9,22,6E,BOM,BLR,708,20.23,13.97,0,
2023,9,16,6E,DEL,CCU,1840,8.95,9.47,0,
2023,4,3,AI,BOM,PNQ,741,18.04,13.63,0,
2023,4,15,AI,DEL,BLR,602,15.38,13.64,0,
2023,12,22,UK,TRV,PNQ,748,26.05,19.15,0,
2023,11,28,G8,GOI,DEL,1218,10.77,10.8,0,
2023,6,6,6E,BHU,CCU,1325,52.82,49.94,0,
2023,12,5,SG,BOM,PNQ,1244,19.3,19.7,0,
2023,10,14,6E,SXR,CCU,2132,24.2,20.38,0,
2023,4,2,G8,MAA,BOM,2059,26.05,33.2,0,
2023,4,19,6E,BLR,TRV,545,1.15,1.57,0,
2023,11,3,6E,JAI,BLR,1438,3.72,4.53,0,
2023,2,18,I5,DEL,IXC,1242,7.72,11.11,0,
2023,4,28,AI,DEL,TRV,2247,14.77,15.35,0,
2023,3,19,SG,JAI,BLR,910,4.06,4.52,0,
2023,9,17,6E,AMD,DEL,2024,,,1,A
2023,10,2,AI,BHU,BLR,1250,6.22,5.84,0,
2023,5,24,6E,DEL,BLR,1932,8.78,11.42,0,
2023,8,7,6E,LKO,CCU,1658,16.16,13.53,0,
2023,2,4,6E,MAA,BLR,2131,5.78,4.23,0,
2023,9,22,6E,JAI,BLR,525,2.48,2.44,0,
2023,8,2,6E,CCU,IXC,1443,10.54,11.01,0,
2023,2,23,UK,GOI,JAI,831,12.3,10.67,0,
2023,10,5,6E,PNQ,BOM,834,-0.33,-0.47,0,
2023,10,5,6E,BLR,DEL,549,23.52,22.62,0,
2023,11,7,G8,BLR,GOI,2246,15.01,10.49,0,
2023,1,7,AI,AMD,DEL,2109,9.89,14.22,0,
2023,7,1,SG,PNQ,AMD,1812,17.02,21.24,0,
2023,4,21,6E,BLR,BOM,1532,2.5,3.12,0,
2023,11,9,6E,DEL,LKO,2215,7.04,8.05,0,
2023,10,17,AI,AMD,CCU,810,5.14,5.37,0,
2023,12,19,6E,DEL,CCU,1555,13.91,18.77,0,
2023,10,27,SG,BOM,AMD,1334,24.21,25.18,0,
2023,3,19,AI,BOM,DEL,1742,14.24,13.62,0,
2023,9,21,6E,BOM,DEL,2252,12.55,10.18,0,
2023,9,20,I5,BOM,DEL,1308,8.26,8.55,0,
2023,7,17,6E,HYD,DEL,2036,9.73,8.17,0,
2023,4,27,6E,CCU,DEL,1957,9.3,7.05,0,
2023,1,7,G8,DEL,HYD,2135,39.2,55.0,0,
2023,9,6,6E,BLR,BOM,2021,3.93,3.73,0,
2023,12,17,6E,MAA,DEL,814,54.05,44.82,0,
2023,7,26,UK,DEL,MAA,2322,21.59,24.65,0,
2023,7,27,6E,DEL,JAI,1915,,,1,B
2023,12,11,UK,BOM,SXR,1129,12.85,10.91,0,
2023,3,25,6E,DEL,BOM,1706,19.55,28.85,0,
2023,4,17,6E,DEL,AMD,2351,10.77,12.73,0,
2023,5,19,I5,MAA,IXC,1051,2.53,2.29,0,
2023,6,22,6E,DEL,CCU,1013,12.96,11.94,0,
2023,9,7,G8,DEL,BLR,505,10.22,13.05,0,
2023,3,9,6E,AMD,GOI,2133,17.71,15.37,0,
2023,5,10,6E,CCU,DEL,2228,9.75,8.13,0,
2023,12,17,SG,DEL,MAA,1314,18.51,27.06,0,
2023,2,7,6E,JAI,TRV,819,15.24,11.73,0,
2023,9,19,6E,HYD,BOM,854,0.33,0.24,0,
2023,7,21,AI,LKO,BHU,901,9.1,7.85,0,
2023,6,18,SG,BOM,CCU,2119,28.11,41.88,0,
2023,6,17,6E,BHU,BOM,557,3.73,4.89,0,
2023,10,17,G8,HYD,BLR,1249,16.5,16.64,0,
2023,4,28,6E,DEL,PNQ,1540,13.16,10.6,0,
2023,9,6,AI,DEL,MAA,1237,34.08,26.67,0,
2023,5,26,6E,DEL,CCU,1421,7.45,5.5,0,
2023,1,24,6E,HYD,DEL,2138,15.58,11.73,0,
2023,5,21,AI,BOM,MAA,1129,8.79,12.74,0,
2023,1,20,6E,BOM,MAA,1017,13.51,16.39,0,
2023,2,11,6E,BLR,SXR,1305,15.59,14.31,0,
2023,2,9,G8,HYD,CCU,1022,20.72,15.68,0,
2023,10,22,6E,BOM,HYD,2137,7.91,10.27,0,
2023,5,22,6E,MAA,BOM,2044,5.69,5.12,0,
2023,7,9,UK,DEL,PNQ,820,9.47,10.29,0,
2023,5,20,AI,BOM,HYD,2349,41.68,41.29,0,
2023,8,12,6E,AMD,TRV,1858,13.65,11.89,0,
2023,1,8,6E,GOI,PNQ,1911,24.7,18.59,0,
2023,10,12,SG,MAA,HYD,1556,5.34,5.37,0,
2023,2,17,SG,BLR,DEL,2307,10.2,9.59,0,
2023,10,19,6E,SXR,BOM,1320,3.27,2.97,0,
2023,3,8,6E,DEL,HYD,1332,7.2,8.72,0,
2023,8,1,SG,HYD,GOI,639,18.31,18.9,0,
2023,2,14,6E,BOM,CCU,1356,23.4,24.69,0,
2023,8,21,SG,DEL,AMD,2012,21.98,15.33,0,
2023,2,4,6E,DEL,BLR,2341,8.68,9.78,0,
2023,3,1,6E,DEL,BOM,535,3.82,5.71,0,
2023,8,27,6E,DEL,BOM,608,13.19,16.34,0,
2023,7,7,6E,HYD,DEL,2100,7.94,8.89,0,
2023,8,14,6E,MAA,BLR,1637,16.72,25.06,0,
2023,9,2,6E,DEL,TRV,2043,13.04,9.12,0,
2023,1,16,SG,BHU,DEL,2055,38.54,38.54,0,
2023,2,9,6E,AMD,SXR,530,4.41,6.23,0,
2023,7,9,G8,BOM,AMD,1726,19.93,24.59,0,
2023,7,27,6E,DEL,MAA,1451,14.94,12.23,0,
2023,4,4,I5,MAA,AMD,2213,52.14,36.0,0,
2023,2,8,UK,DEL,CCU,2311,10.17,8.35,0,
2023,9,26,6E,BOM,MAA,1535,5.77,5.12,0,
2023,5,4,SG,MAA,DEL,813,3.91,5.23,0,
2023,9,3,AI,MAA,DEL,734,3.65,4.96,0,
2023,7,24,6E,HYD,BLR,1300,7.38,8.62,0,
2023,3,20,6E,BLR,CCU,612,8.4,10.45,0,
2023,12,13,G8,DEL,BOM,1418,56.13,73.25,0,
2023,2,10,6E,HYD,AMD,2334,3.61,2.47,0,
2023,7,8,SG,MAA,HYD,1415,16.41,12.21,0,
2023,12,12,SG,DEL,CCU,1251,17.35,17.77,0,
2023,10,21,AI,CCU,LKO,2146,31.16,45.66,0,
2023,5,15,6E,BLR,CCU,1847,4.73,3.52,0,
2023,3,17,6E,AMD,SXR,1404,20.97,24.27,0,
2023,12,14,SG,MAA,BOM,2039,18.93,15.71,0,
2023,9,8,AI,HYD,BLR,2234,7.09,4.84,0,
2023,6,27,G8,JAI,HYD,1324,13.76,9.5,0,
2023,11,6,6E,IXC,AMD,2328,2.03,2.07,0,
2023,7,24,6E,BLR,TRV,1823,8.3,10.43,0,
2023,1,6,6E,HYD,CCU,1108,37.68,51.62,0,
2023,8,12,6E,GOI,BOM,1347,5.54,7.8,0,
2023,6,26,6E,DEL,GOI,1453,13.66,10.17,0,
2023,8,16,SG,BLR,CCU,1446,17.14,21.24,0,
